100.410.1010795163.cnf,1,31.89400759997079,410,410
100.410.1039232932.cnf,1,0.23836020001908764,410,410
100.410.1059004828.cnf,1,1.3544524000026286,410,410
100.410.1162274926.cnf,1,0.12450000003445894,410,410
100.410.1167671470.cnf,1,59.40052619995549,410,410
100.410.1169081110.cnf,1,8.52504570002202,410,410
100.410.1198757303.cnf,1,0.2836420999956317,410,410
100.410.1203798210.cnf,1,2.328335199970752,410,410
100.410.1296325318.cnf,1,0.034138199989683926,410,410
100.410.1297652889.cnf,1,0.8052058999892324,410,410
100.410.1300691559.cnf,1,15.968389899993781,410,410
100.410.1306390556.cnf,0,79.8053924999549,410,409
100.410.1325082094.cnf,1,1.5268408000119962,410,410
100.410.1343419672.cnf,1,10.303825099952519,410,410
100.410.1352161695.cnf,1,14.330856199958362,410,410
100.410.1356802637.cnf,1,1.9404336000443436,410,410
100.410.163250976.cnf,1,6.4451368999434635,410,410
100.410.17065549.cnf,1,40.36187839997001,410,410
100.410.18944532.cnf,1,11.364888900017831,410,410
100.410.195152248.cnf,1,0.3947624999564141,410,410
100.410.241891775.cnf,1,6.410519299970474,410,410
100.410.249209365.cnf,1,32.532852999982424,410,410
100.410.264858125.cnf,1,0.43672269996022806,410,410
100.410.309690489.cnf,1,10.61585559998639,410,410
100.410.341202973.cnf,1,4.285488000023179,410,410
100.410.387305577.cnf,0,87.10462120000739,410,409
100.410.417933666.cnf,0,136.26202829997055,410,409
100.410.430142855.cnf,1,62.161758599977475,410,410
100.410.447004890.cnf,1,0.5318548000068404,410,410
100.410.455731701.cnf,1,15.784901899984106,410,410
100.410.456412111.cnf,1,1.124463799991645,410,410
100.410.493366755.cnf,1,2.3118593999533914,410,410
100.410.536371506.cnf,1,1.49353749997681,410,410
100.410.59012100.cnf,1,0.17368309997254983,410,410
100.410.593203825.cnf,1,1.2723708999692462,410,410
100.410.699718290.cnf,0,25.351155399985146,410,409
100.410.699744512.cnf,1,20.459087300056126,410,410
100.410.703539617.cnf,1,18.237331699987408,410,410
100.410.714373159.cnf,1,18.878713299985975,410,410
100.410.730428774.cnf,1,0.5995627000229433,410,410
100.410.748497649.cnf,1,11.548921499983408,410,410
100.410.865550131.cnf,1,0.9905958999879658,410,410
100.410.884024713.cnf,1,0.5394673999981023,410,410
100.410.885938738.cnf,0,86.95501719997264,410,409
100.410.891788457.cnf,1,30.774935099994764,410,410
100.410.943139823.cnf,1,4.371847299975343,410,410
100.410.947230899.cnf,0,20.793794099998195,410,409
100.410.951635834.cnf,1,0.13835260004270822,410,410
100.410.956835828.cnf,1,0.32524940004805103,410,410
100.410.965077260.cnf,1,0.7613593999994919,410,410
100.420.1004370250.cnf,0,45.68565269996179,420,419
100.420.1018887015.cnf,1,0.18022999999811873,420,420
100.420.1027789284.cnf,1,2.576966199965682,420,420
100.420.103750882.cnf,1,0.941378999967128,420,420
100.420.105354414.cnf,0,44.86396380001679,420,419
100.420.1137516528.cnf,1,3.4584029000252485,420,420
100.420.1182894637.cnf,1,28.647971600003075,420,420
100.420.1244568963.cnf,1,1.0075417999760248,420,420
100.420.1252715679.cnf,1,1.252321599982679,420,420
100.420.1301491304.cnf,0,30.76397829997586,420,417
100.420.1338323141.cnf,0,77.4149563999963,420,418
100.420.143119294.cnf,1,0.0819723000167869,420,420
100.420.143200046.cnf,1,1.9524573999806307,420,420
100.420.18433043.cnf,1,0.9472370999865234,420,420
100.420.212275068.cnf,1,45.110440799966455,420,420
100.420.236603380.cnf,0,70.45377890003147,420,419
100.420.248389397.cnf,1,3.366218500013929,420,420
100.420.250339992.cnf,1,4.5021506999619305,420,420
100.420.254227893.cnf,0,30.347475600021426,420,418
100.420.259141876.cnf,1,2.871530700009316,420,420
100.420.264006863.cnf,0,54.66836519999197,420,419
100.420.279259170.cnf,1,31.080186300037894,420,420
100.420.306915120.cnf,0,39.133436600037385,420,419
100.420.350899733.cnf,1,20.59134179999819,420,420
100.420.462406586.cnf,0,123.11343530000886,420,419
100.420.508764440.cnf,1,12.848158499982674,420,420
100.420.513314709.cnf,1,23.274442800029647,420,420
100.420.517278458.cnf,1,19.941761200025212,420,420
100.420.518689011.cnf,1,28.511534699995536,420,420
100.420.520571188.cnf,1,10.944303299998865,420,420
100.420.529185557.cnf,1,22.0722214000416,420,420
100.420.554788831.cnf,1,1.8454676000401378,420,420
100.420.604335459.cnf,1,0.3702503999811597,420,420
100.420.6076625.cnf,0,58.44708329997957,420,419
100.420.608137651.cnf,1,11.68788800004404,420,420
100.420.631989035.cnf,0,34.06940279999981,420,419
100.420.648503742.cnf,0,48.1874686999945,420,419
100.420.655542588.cnf,0,83.13658670004224,420,419
100.420.660152703.cnf,1,28.05427350004902,420,420
100.420.720084340.cnf,1,1.0679640999878757,420,420
100.420.727977011.cnf,0,82.00874459999613,420,419
